,loan_amnt,installment,annual_inc,result,type
558,3150,109.62,53000,0,瀹氬窞甯?
559,12000,411.71,28000,1,瀹夊浗甯?
560,28000,876.13,118000,1,楂樼搴楀競
561,5000,167.08,40000,0,寮犲鍙ｅ競
562,3000,96.68,42000,0,妗ヤ笢鍖?
563,3000,93.88,65000,1,妗ヨタ鍖?
564,8400,257.92,25000,0,瀹ｅ寲鍖?
565,7000,228.02,36000,0,涓嬭姳鍥尯
566,18550,303.6,45000,0,涓囧叏鍖?
567,2000,64.45,231252,0,宕囩ぜ鍖?
568,12000,226.63,65000,0,寮犲寳鍘?
569,8575,308.21,32000,1,搴蜂繚鍘?
570,28000,418.27,84996,1,娌芥簮鍘?
571,10000,312.91,66000,0,灏氫箟鍘?
572,25000,921.72,92000,0,钄氬幙
573,8000,264.61,70000,0,闃冲師鍘?
574,16000,408.48,49000,1,鎬€瀹夊幙
575,25000,826.9,76896,0,鎬€鏉ュ幙
576,2000,64.45,24000,0,娑块箍鍘?
577,16800,579.51,60000,0,璧ゅ煄鍘?
578,8000,254.03,120000,0,瀹氬叴鍘?
579,12000,271.14,57000,0,鍞愬幙
580,11000,344.2,80000,1,楂橀槼鍘?
581,5000,176.51,85000,1,瀹瑰煄鍘?
582,18000,635.41,140000,0,娑炴簮鍘?
583,10000,335.45,36000,1,鏈涢兘鍘?
584,5000,161.13,70000,0,瀹夋柊鍘?
585,10000,353.01,51360,0,鏄撳幙
586,25000,805.63,163000,0,鏇查槼鍘?
587,2400,80.51,59393,0,锠″幙
588,3000,105.91,65000,1,椤哄钩鍘?
589,7700,273.65,29772.96,1,鍗氶噹鍘?
590,2400,81.44,12996,0,闆勫幙
591,18500,309.54,68000,0,娑垮窞甯?
592,5000,162.87,44475,0,瀹氬窞甯?
593,14000,503.19,88000,0,瀹夊浗甯?
594,24500,661.3,85000,1,楂樼搴楀競
595,2400,78.18,36000,0,寮犲鍙ｅ競
596,1800,60.15,117000,0,妗ヤ笢鍖?
597,22200,818.49,160000,1,妗ヨタ鍖?
598,21400,560.09,80000,0,瀹ｅ寲鍖?
599,13000,406.78,28000,1,涓嬭姳鍥尯
600,8000,268.36,48000,0,涓囧叏鍖?
601,3600,120.77,60000,1,宕囩ぜ鍖?
602,12375,349.79,40000,1,寮犲寳鍘?
603,9400,302.92,45500,0,搴蜂繚鍘?
604,9600,329.37,156000,0,娌芥簮鍘?
605,17000,553.75,40000,0,灏氫箟鍘?
606,25000,448.41,96000,0,钄氬幙
607,16950,419.16,50000,0,闃冲師鍘?
608,30000,500.33,80000,0,鎬€瀹夊幙
609,10800,370.54,110000,0,鎬€鏉ュ幙
610,6000,187.75,59400,0,娑块箍鍘?
611,35000,1111.37,106000,0,璧ゅ煄鍘?
612,10000,325.74,36000,0,瀹氬叴鍘?
613,15000,396.66,51000,0,鍞愬幙
614,5000,167.73,25000,0,楂橀槼鍘?
615,3000,75,35000,0,瀹瑰煄鍘?
616,7100,244.91,33000,1,娑炴簮鍘?
617,12000,426.47,93000,0,鏈涢兘鍘?
618,22400,628.13,85000,1,瀹夋柊鍘?
619,5825,189.74,50000,0,鏄撳幙
620,22250,746.38,41000,1,鏇查槼鍘?
621,18000,445.13,50000,0,锠″幙
622,6000,200.5,30000,0,椤哄钩鍘?
623,7650,253.04,57000,1,鍗氶噹鍘?
624,21000,536.13,110000,0,闆勫幙
625,20675,494.8,50132,1,娑垮窞甯?
626,13200,413.04,62500,0,瀹氬窞甯?
627,12000,373.33,60000,0,瀹夊浗甯?
628,20000,324.47,130000,0,楂樼搴楀競
629,15000,456.54,60000,0,寮犲鍙ｅ競
630,27050,696.35,65000,0,妗ヤ笢鍖?
631,22500,562.46,67735,0,妗ヨタ鍖?
632,20500,463.2,47800,1,瀹ｅ寲鍖?
633,12800,427.72,99600,0,涓嬭姳鍥尯
634,27575,898.21,54000,0,涓囧叏鍖?
635,7000,234.82,49000,0,宕囩ぜ鍖?
636,7600,187.95,33996,0,寮犲寳鍘?
637,29000,651.27,65000,1,搴蜂繚鍘?
638,10000,343.09,44160,0,娌芥簮鍘?
639,14125,441.98,32000,0,灏氫箟鍘?
640,12000,368.45,94500,0,钄氬幙
641,9575,293.99,19498,0,闃冲師鍘?
642,12000,237.29,30000,0,鎬€瀹夊幙
643,12000,421.65,88000,1,鎬€鏉ュ幙
644,10000,335.45,45000,0,娑块箍鍘?
645,10000,351.38,37500,0,璧ゅ煄鍘?
646,25000,585.22,89000,0,瀹氬叴鍘?
647,24000,773.4,120000,0,鍞愬幙
648,14575,474.76,35000,0,楂橀槼鍘?
649,9000,280,50000,0,瀹瑰煄鍘?
650,10000,339.31,30000,1,娑炴簮鍘?
651,7125,256.09,25279.67,0,鏈涢兘鍘?
652,15000,323.53,29000,0,瀹夋柊鍘?
653,13000,441.1,65000,0,鏄撳幙
654,12000,271.14,30000,0,鏇查槼鍘?
655,18000,479.9,68000,0,锠″幙
656,30000,702.26,90000,0,椤哄钩鍘?
657,21600,773.01,58600,1,鍗氶噹鍘?
658,7600,187.95,50000,0,闆勫幙
659,7000,233.91,85000,0,娑垮窞甯?
660,7000,222.28,45000,0,瀹氬窞甯?
661,3600,128.84,44004,0,瀹夊浗甯?
662,3500,117.41,84996,0,楂樼搴楀競
663,5000,158.77,33000,0,寮犲鍙ｅ競
664,10000,330.76,60000,0,妗ヤ笢鍖?
665,4500,152.69,19200,0,妗ヨタ鍖?
666,12000,396.92,62000,0,瀹ｅ寲鍖?
667,12000,311.49,38500,0,涓嬭姳鍥尯
668,10700,357.55,68000,0,涓囧叏鍖?
669,6000,195.44,30000,0,宕囩ぜ鍖?
670,20000,625.81,50000,0,寮犲寳鍘?
671,10800,267.08,23000,0,搴蜂繚鍘?
672,25000,416.62,50400,0,娌芥簮鍘?
673,20000,468.17,110000,0,灏氫箟鍘?
674,3600,122.15,40000,0,钄氬幙
675,6000,190.52,83954,0,闃冲師鍘?
676,10375,355.96,35000,0,鎬€瀹夊幙
677,25000,793.84,60000,0,鎬€鏉ュ幙
678,10000,353.01,40000,0,娑块箍鍘?
679,10000,194.26,42336,0,璧ゅ煄鍘?
680,5600,170.44,41100,0,瀹氬叴鍘?
681,6000,200.5,92000,0,鍞愬幙
682,8000,250.33,75000,0,楂橀槼鍘?
683,35000,489.57,90000,0,瀹瑰煄鍘?
684,10000,330.76,45000,0,娑炴簮鍘?
685,11000,342.22,48000,0,鏈涢兘鍘?
686,5000,161.13,110000,0,瀹夋柊鍘?
687,6500,211.73,30600,0,鏄撳幙
688,20000,533.23,69000,0,鏇查槼鍘?
689,12000,402.54,45000,0,锠″幙
690,8250,218.17,27500,1,椤哄钩鍘?
691,21000,657.1,150500,0,鍗氶噹鍘?
692,8400,298.53,32000,0,闆勫幙
693,7000,234.82,37500,0,娑垮窞甯?
694,12000,400.99,60000,1,瀹氬窞甯?
695,7200,238.15,33000,1,瀹夊浗甯?
696,12000,390.88,70000,0,楂樼搴楀競
697,12800,299.63,75000,0,寮犲鍙ｅ競
698,3050,98.29,16800,0,妗ヤ笢鍖?
699,9000,310.45,38000,0,妗ヨタ鍖?
700,10000,330.76,35000,1,瀹ｅ寲鍖?
701,10000,322.25,95000,0,涓嬭姳鍥尯
702,10000,343.09,77400,1,涓囧叏鍖?
703,8500,300.06,61000,0,宕囩ぜ鍖?
704,35000,470.14,70000,0,寮犲寳鍘?
705,7200,165.64,67000,0,搴蜂繚鍘?
706,21000,491.58,90000,0,娌芥簮鍘?
707,27000,870.08,140000,0,灏氫箟鍘?
708,28625,763.18,55000,0,钄氬幙
709,4000,137.24,32400,0,闃冲師鍘?
710,7300,241.46,50000,0,鎬€瀹夊幙
711,18000,571.56,70000,0,鎬€鏉ュ幙
712,5000,165.38,35000,0,娑块箍鍘?
713,6500,152.16,46212,0,璧ゅ煄鍘?
714,14100,354.84,43000,0,瀹氬叴鍘?
715,35000,572.36,140000,0,鍞愬幙
716,10000,343.09,115000,0,楂橀槼鍘?
717,3000,93.88,45000,0,瀹瑰煄鍘?
718,25000,397.8,95000,0,娑炴簮鍘?
719,28000,983.85,235000,0,鏈涢兘鍘?
720,10000,344.95,36000,0,瀹夋柊鍘?
721,12000,375.49,26000,0,鏄撳幙
722,10000,357.88,80000,0,鏇查槼鍘?
723,11000,349.29,50000,0,锠″幙
724,10000,347.98,55000,0,椤哄钩鍘?
725,5000,153.52,55000,0,鍗氶噹鍘?
726,5000,152.18,64424,0,闆勫幙
727,5000,158.77,56000,0,娑垮窞甯?
728,6000,205.86,30000,1,瀹氬窞甯?
729,5000,171.55,111740,0,瀹夊浗甯?
730,20050,720.64,67500,0,楂樼搴楀競
731,7000,248.77,41000,1,寮犲鍙ｅ競
732,25000,814.34,120000,0,妗ヤ笢鍖?
733,3000,100.64,30000,1,妗ヨタ鍖?
734,8400,300.62,41500,0,瀹ｅ寲鍖?
735,24925,715.75,60000,0,涓嬭姳鍥尯
736,5000,161.13,75000,0,涓囧叏鍖?
737,12000,280.91,80000,0,宕囩ぜ鍖?
738,12000,400.99,42000,0,寮犲寳鍘?
739,13200,436.61,41600,1,搴蜂繚鍘?
740,6000,182.62,48000,0,娌芥簮鍘?
741,10000,307.04,50000,0,灏氫箟鍘?
742,17500,393.01,70000,0,钄氬幙
743,6500,211.73,53000,0,闃冲師鍘?
744,10000,311.11,65000,0,鎬€瀹夊幙
745,12000,386.7,85000,0,鎬€鏉ュ幙
746,10000,343.09,55000,0,娑块箍鍘?
747,12375,424.58,36000,0,璧ゅ煄鍘?
748,10000,325.74,26000,0,瀹氬叴鍘?
749,20000,510.6,70000,1,鍞愬幙
750,4400,161.36,80000,0,楂橀槼鍘?
751,25000,848.27,80000,0,瀹瑰煄鍘?
752,14125,472,45696,1,娑炴簮鍘?
753,35000,581.88,100000,0,鏈涢兘鍘?
754,13600,307.29,62000,0,瀹夋柊鍘?
755,20000,451.9,50000,0,鏄撳幙
756,18000,610.75,66000,1,鏇查槼鍘?
757,13000,321.48,80000,0,锠″幙
758,35000,1243.85,100000,0,椤哄钩鍘?
759,35000,1200.82,123000,0,鍗氶噹鍘?
760,12000,265.18,70000,0,闆勫幙
761,7200,244.3,60000,0,娑垮窞甯?
762,25000,386.93,150000,0,瀹氬窞甯?
763,4000,134.18,80000,0,瀹夊浗甯?
764,7000,217.78,31000,0,楂樼搴楀競
765,15000,508.96,90000,0,寮犲鍙ｅ競
766,12800,282.86,61600,0,妗ヤ笢鍖?
767,35000,576.27,71316,1,妗ヨタ鍖?
768,15000,370.94,42000,0,瀹ｅ寲鍖?
769,7200,225.29,34000,0,涓嬭姳鍥尯
770,13000,465.24,36000,0,涓囧叏鍖?
771,28000,876.13,65000,0,宕囩ぜ鍖?
772,12000,386.7,35000,0,寮犲寳鍘?
773,16000,402.65,50000,1,搴蜂繚鍘?
774,14000,444.55,62004,0,娌芥簮鍘?
775,11500,380.38,74000,0,灏氫箟鍘?
776,10500,362.19,42000,0,钄氬幙
777,14400,481.18,48000,0,闃冲師鍘?
778,16000,515.6,65000,0,鎬€瀹夊幙
779,5375,173.21,15360,0,鎬€鏉ュ幙
780,12000,407.17,61000,0,娑块箍鍘?
781,12000,373.33,83000,1,璧ゅ煄鍘?
782,17000,517.41,120000,0,瀹氬叴鍘?
783,30000,778.72,106000,0,鍞愬幙
784,13000,485.12,42000,1,楂橀槼鍘?
785,7125,221.67,30000,1,瀹瑰煄鍘?
786,14000,357.42,32000,0,娑炴簮鍘?
787,8000,275.96,72100,0,鏈涢兘鍘?
788,12500,413.45,58000,0,瀹夋柊鍘?
789,10000,343.09,40000,0,鏄撳幙
790,12000,188.07,75000,0,鏇查槼鍘?
791,14000,456.03,48880,0,锠″幙
792,7500,228.27,48000,0,椤哄钩鍘?
793,19200,618.72,40000,0,鍗氶噹鍘?
794,9000,297.69,110000,0,闆勫幙
795,16000,399.97,60000,0,娑垮窞甯?
796,20000,635.07,65000,0,瀹氬窞甯?
797,9000,305.38,50000,0,瀹夊浗甯?
798,9600,298.67,55000,1,楂樼搴楀競
799,12000,271.14,63000,1,寮犲鍙ｅ競
800,18000,272.37,133224,0,妗ヤ笢鍖?
801,1000,33.94,35100,0,妗ヨタ鍖?
802,15000,521.97,38000,1,瀹ｅ寲鍖?
803,12000,426.47,38000,0,涓嬭姳鍥尯
804,12000,280.91,41000,0,涓囧叏鍖?
805,14000,444.55,108000,0,宕囩ぜ鍖?
806,15600,379.04,43000,0,寮犲寳鍘?
807,10000,325.74,45000,0,搴蜂繚鍘?
808,7200,241.53,23000,0,娌芥簮鍘?
809,22250,532.49,47532,1,灏氫箟鍘?
810,13250,331.23,26000,0,钄氬幙
811,26400,391.51,150000,0,闃冲師鍘?
812,11000,354.48,32000,0,鎬€瀹夊幙
813,9600,304.84,55000,0,鎬€鏉ュ幙
814,10000,355.39,35000,0,娑块箍鍘?
815,7000,170.08,75000,0,璧ゅ煄鍘?
816,11000,354.48,74000,0,瀹氬叴鍘?
817,13000,321.48,50000,0,鍞愬幙
818,5000,155.56,30000,0,楂橀槼鍘?
819,6000,198.46,37000,1,瀹瑰煄鍘?
820,3000,101.8,105000,0,娑炴簮鍘?
821,8200,202.78,42000,1,鏈涢兘鍘?
822,17000,568.06,80000,0,瀹夋柊鍘?
823,5000,162.87,35000,0,鏄撳幙
824,6400,203.23,23000,0,鏇查槼鍘?
825,13000,458.91,50000,0,锠″幙
826,18000,397.77,36000,0,椤哄钩鍘?
827,16000,382.92,60000,0,鍗氶噹鍘?
828,13200,329.98,40000,0,闆勫幙
829,10000,355.39,38200,0,娑垮窞甯?
830,15000,364.46,37000,1,瀹氬窞甯?
831,5000,171.55,56000,0,瀹夊浗甯?
832,7200,225.29,38000,0,楂樼搴楀競
833,15000,469.36,43000,0,寮犲鍙ｅ競
834,15700,258.46,60000,1,妗ヤ笢鍖?
835,5000,136.06,46000,0,妗ヨタ鍖?
836,9600,317.53,105000,0,瀹ｅ寲鍖?
837,16000,423.11,107000,0,涓嬭姳鍥尯
838,35000,593.77,235000,1,涓囧叏鍖?
839,21000,495.74,70000,0,宕囩ぜ鍖?
840,12000,206.99,78000,1,寮犲寳鍘?
841,6000,195.44,24000,0,搴蜂繚鍘?
842,20000,533.23,51750,0,娌芥簮鍘?
843,6000,206.97,57600,0,灏氫箟鍘?
844,7150,239.85,50000,0,钄氬幙
845,13000,340.24,55000,1,闃冲師鍘?
846,32000,982.52,120000,0,鎬€瀹夊幙
847,8000,278.39,108000,1,鎬€鏉ュ幙
848,15500,356.58,40000,0,娑块箍鍘?
849,7000,222.28,97600,0,璧ゅ煄鍘?
850,12000,368.45,70800,0,瀹氬叴鍘?
851,10400,358.74,45000,0,鍞愬幙
852,12000,402.54,60000,0,楂橀槼鍘?
853,8000,111.6,88000,0,瀹瑰煄鍘?
854,16000,564.81,74000,0,娑炴簮鍘?
855,4500,146.58,91500,0,鏈涢兘鍘?
856,5000,167.08,42500,0,瀹夋柊鍘?
857,3600,127.09,45000,0,鏄撳幙
858,30000,494.57,75000,0,鏇查槼鍘?
859,21000,712.54,103000,0,锠″幙
860,7000,240.17,42000,0,椤哄钩鍘?
861,17475,353.5,90000,0,鍗氶噹鍘?
862,27575,392.02,63000,0,闆勫幙
863,7000,144.97,25000,0,娑垮窞甯?
864,15000,469.36,35000,0,瀹氬窞甯?
865,2250,76.35,16000,0,瀹夊浗甯?
866,17050,569.74,53000,0,楂樼搴楀競
867,16500,586.39,110000,0,寮犲鍙ｅ競
868,35000,925.54,69000,0,妗ヤ笢鍖?
869,3250,108.6,16000,0,妗ヨタ鍖?
870,7000,219.04,38400,0,瀹ｅ寲鍖?
871,24000,793.83,80000,0,涓嬭姳鍥尯
872,13200,469.11,80952,0,涓囧叏鍖?
873,22750,722.39,65000,0,宕囩ぜ鍖?
874,12000,381.04,70000,0,寮犲寳鍘?
875,30000,977.2,175000,0,搴蜂繚鍘?
876,1200,40.26,34000,1,娌芥簮鍘?
877,4800,152.42,35000,0,灏氫箟鍘?
878,18000,485.85,60000,0,钄氬幙
879,7200,228.63,35000,0,闃冲師鍘?
880,15000,483.38,35000,0,鎬€瀹夊幙
881,10500,365.38,60000,0,鎬€鏉ュ幙
882,15000,374.97,75000,0,娑块箍鍘?
883,5000,156.46,66000,1,璧ゅ煄鍘?
884,12800,294.47,77000,0,瀹氬叴鍘?
885,4000,127.02,62000,0,鍞愬幙
886,14000,209.98,73000,0,楂橀槼鍘?
887,27000,893.06,130000,0,瀹瑰煄鍘?
888,15000,501.23,61000,0,娑炴簮鍘?
889,35000,944.71,90000,1,鏈涢兘鍘?
890,2400,82.35,25000,0,瀹夋柊鍘?
891,5900,197.16,14400,0,鏄撳幙
892,5000,165.38,70000,0,鏇查槼鍘?
893,22000,575.79,82500,0,锠″幙
894,13250,476.24,35000,1,椤哄钩鍘?
895,12600,294.95,43200,0,鍗氶噹鍘?
896,20000,661.52,125000,0,闆勫幙
897,18000,563.23,80000,0,娑垮窞甯?
898,19200,682.34,87500,0,瀹氬窞甯?
899,7000,231.54,22000,0,瀹夊浗甯?
900,25000,607.43,80000,0,楂樼搴楀競
901,10000,304.36,70000,0,寮犲鍙ｅ競
902,2250,78.3,17352,0,妗ヤ笢鍖?
903,23000,741.18,63208,0,妗ヨタ鍖?
904,6750,241.57,48000,0,瀹ｅ寲鍖?
905,10000,325.74,45500,0,涓嬭姳鍥尯
906,16000,353.58,48000,0,涓囧叏鍖?
907,5600,177.82,19200,0,宕囩ぜ鍖?
908,12000,314.07,68000,0,寮犲寳鍘?
909,4800,146.1,35000,0,搴蜂繚鍘?
910,25000,370.63,63000,0,娌芥簮鍘?
911,10000,330.76,29406,1,灏氫箟鍘?
912,2200,70.9,26004,1,钄氬幙
913,24000,805.08,120000,1,闃冲師鍘?
914,16000,500.65,110000,0,鎬€瀹夊幙
915,10000,322.25,34000,0,鎬€鏉ュ幙
916,10625,364.54,26500,1,娑块箍鍘?
917,9600,331.15,40000,0,璧ゅ煄鍘?
918,7200,270.86,88800,1,瀹氬叴鍘?
919,12000,381.04,100000,0,鍞愬幙
920,5000,167.08,45000,0,楂橀槼鍘?
921,30000,822.95,85000,0,瀹瑰煄鍘?
922,12000,423.61,36000,0,娑炴簮鍘?
923,18000,644.18,80000,0,鏈涢兘鍘?
924,10000,322.25,50000,0,瀹夋柊鍘?
925,10000,322.25,75000,0,鏄撳幙
926,26000,808.89,105000,0,鏇查槼鍘?
927,17475,563.14,45408,0,锠″幙
928,10400,289.32,72000,1,椤哄钩鍘?
929,10000,325.74,67500,0,鍗氶噹鍘?
930,17250,635.99,60000,0,闆勫幙
931,10000,307.04,65000,0,娑垮窞甯?
932,12000,276.06,55000,1,瀹氬窞甯?
933,6000,121.38,34848,0,瀹夊浗甯?
934,19075,486.98,48000,0,楂樼搴楀競
935,20000,661.52,55000,0,寮犲鍙ｅ競
936,24000,750.97,65000,0,妗ヤ笢鍖?
937,17200,429.97,55000,1,妗ヨタ鍖?
938,15000,476.3,75000,0,瀹ｅ寲鍖?
939,10625,351.44,30000,1,涓嬭姳鍥尯
940,8400,289.76,30000,0,涓囧叏鍖?
941,28000,660.99,160000,0,宕囩ぜ鍖?
942,16000,562.2,60000,0,寮犲寳鍘?
943,18000,272.02,59000,0,搴蜂繚鍘?
944,15000,514.64,35000,0,娌芥簮鍘?
945,20675,290.44,81800,0,灏氫箟鍘?
946,13225,443.64,65000,0,钄氬幙
947,11775,399.54,44400,0,闃冲師鍘?
948,16400,409.97,61500,1,鎬€瀹夊幙
949,10075,336.66,46000,0,鎬€鏉ュ幙
950,10000,343.09,62000,0,娑块箍鍘?
951,14000,467.82,88000,0,璧ゅ煄鍘?
952,13000,418.93,50000,1,瀹氬叴鍘?
953,15000,496.14,75000,0,鍞愬幙
954,5000,123.65,90000,1,楂橀槼鍘?
955,9350,290.89,100000,0,瀹瑰煄鍘?
956,30000,487.24,110000,1,娑炴簮鍘?
957,18225,609,40000,0,鏈涢兘鍘?
958,18000,430.78,50000,0,瀹夋柊鍘?
959,3600,110.54,88824,0,鏄撳幙
960,29000,625.49,180000,0,鏇查槼鍘?
961,5000,176.51,40000,0,锠″幙
962,6400,225.93,50000,0,椤哄钩鍘?
963,12000,296.75,40000,1,鍗氶噹鍘?
964,35000,1111.37,114054,0,闆勫幙
965,18000,580.05,70000,0,娑垮窞甯?
966,8075,224.64,35000,0,瀹氬窞甯?
967,15625,496.15,45000,0,瀹夊浗甯?
968,24000,814.34,77000,0,楂樼搴楀競
969,5000,171.55,61400,1,寮犲鍙ｅ競
970,14000,248.33,76800,0,妗ヤ笢鍖?
971,6000,148.38,80000,0,妗ヨタ鍖?
972,7200,232.02,90000,0,瀹ｅ寲鍖?
973,5000,171.55,32000,1,涓嬭姳鍥尯
974,6600,214.99,42000,0,涓囧叏鍖?
975,7000,214.93,24000,0,宕囩ぜ鍖?
976,20000,695.96,130000,0,寮犲寳鍘?
977,8000,267.33,35000,1,搴蜂繚鍘?
978,12000,386.7,70000,0,娌芥簮鍘?
979,20000,661.52,67000,0,灏氫箟鍘?
980,10000,317.54,31000,0,钄氬幙
981,16000,229.91,50000,1,闃冲師鍘?
982,10000,330.76,145000,0,鎬€瀹夊幙
983,18000,635.41,66000,0,鎬€鏉ュ幙
984,4000,133.67,100000,0,娑块箍鍘?
985,15000,501.23,60000,0,璧ゅ煄鍘?
986,10000,257.43,40000,1,瀹氬叴鍘?
987,29500,419.02,45000,0,鍞愬幙
988,20125,526.72,103000,0,楂橀槼鍘?
989,30000,500.01,137000,0,瀹瑰煄鍘?
990,24000,852.93,103000,0,娑炴簮鍘?
991,14000,340.16,75000,0,鏈涢兘鍘?
992,5375,175.09,42000,0,瀹夋柊鍘?
993,8300,263.56,50000,0,鏄撳幙
994,7000,222.28,50000,0,鏇查槼鍘?
995,2425,84.39,80004,0,锠″幙
996,6950,223.97,43000,0,椤哄钩鍘?
997,12375,398.79,32000,0,鍗氶噹鍘?
998,35000,933.14,85000,0,闆勫幙
999,14000,349.98,60500,0,娑垮窞甯?
1000,14000,480.33,35000,0,瀹氬窞甯?
1001,5500,188.7,24000,0,瀹夊浗甯?
1002,4800,165.58,44600,0,楂樼搴楀競
1003,9000,301.91,52000,0,寮犲鍙ｅ競
1004,16000,536.72,67000,0,妗ヤ笢鍖?
1005,5000,156.46,44136,0,妗ヨタ鍖?
1006,35000,495.19,66000,0,瀹ｅ寲鍖?
1007,18500,578.87,36000,0,涓嬭姳鍥尯
1008,5350,186.17,52000,1,涓囧叏鍖?
1009,25000,564.87,65000,0,宕囩ぜ鍖?
1010,10000,325.74,36000,0,寮犲寳鍘?
1011,12000,373.33,36500,0,搴蜂繚鍘?
1012,18000,580.05,40000,0,娌芥簮鍘?
1013,3000,107.83,56604,0,灏氫箟鍘?
1014,6000,187.75,23040,1,钄氬幙
1015,20000,494.59,90000,0,闃冲師鍘?
1016,35000,586.63,99224.88,0,鎬€瀹夊幙
1017,10000,322.25,52000,0,鎬€鏉ュ幙
1018,12000,204.61,35000,0,娑块箍鍘?
1019,5875,183.84,17640,0,璧ゅ煄鍘?
1020,10000,339.31,86000,0,瀹氬叴鍘?
1021,28000,926.13,118075,0,鍞愬幙
1022,11200,370.46,48000,0,楂橀槼鍘?
1023,10000,343.09,65000,0,瀹瑰煄鍘?
1024,20000,468.17,40000,0,娑炴簮鍘?
1025,9450,324.22,28800,0,鏈涢兘鍘?
1026,19000,469.86,38000,1,瀹夋柊鍘?
1027,18825,484.61,85000,0,鏄撳幙
1028,20400,513.38,52000,0,鏇查槼鍘?
1029,21650,726.25,62361,0,锠″幙
1030,24000,434.11,122400,1,椤哄钩鍘?
1031,24500,612.46,52000,0,鍗氶噹鍘?
1032,9000,293.16,45000,0,闆勫幙
1033,15000,331.48,75000,0,娑垮窞甯?
1034,20000,514.86,50000,0,瀹氬窞甯?
1035,7100,185.83,36000,0,瀹夊浗甯?
1036,6000,195.44,40000,0,楂樼搴楀競
1037,5600,175.23,25000,0,寮犲鍙ｅ競
1038,7000,228.02,85000,0,妗ヤ笢鍖?
1039,20300,475.2,80000,1,妗ヨタ鍖?
1040,6000,195.44,55000,0,瀹ｅ寲鍖?
1041,30000,702.26,62000,0,涓嬭姳鍥尯
1042,12000,375.49,110000,0,涓囧叏鍖?
1043,13650,444.63,44000,0,宕囩ぜ鍖?
1044,24000,418.01,76000,0,寮犲寳鍘?
1045,6200,159.61,51000,0,搴蜂繚鍘?
1046,25000,590.17,106000,0,娌芥簮鍘?
1047,12000,407.17,42000,0,灏氫箟鍘?
1048,2300,71.56,78000,1,钄氬幙
1049,8875,289.09,19240,0,闃冲師鍘?
1050,18800,511.57,75000,1,鎬€瀹夊幙
1051,12000,265.18,75000,0,鎬€鏉ュ幙
1052,9000,281.62,52800,0,娑块箍鍘?
1053,7600,241.33,75000,0,璧ゅ煄鍘?
1054,16000,308.27,40000,0,瀹氬叴鍘?
1055,12000,306.36,24000,0,鍞愬幙
1056,22500,607.31,45000,0,楂橀槼鍘?
1057,20000,510.6,105000,0,瀹瑰煄鍘?
1058,6000,203.59,60000,0,娑炴簮鍘?
1059,7200,232.02,53000,0,鏈涢兘鍘?
1060,8000,260.59,46330,0,瀹夋柊鍘?
1061,24575,637.9,59000,1,鏄撳幙
1062,18000,424.92,36000,0,鏇查槼鍘?
1063,19000,591.11,95000,0,锠″幙
1064,14400,501.09,58977,0,椤哄钩鍘?
1065,8400,281.78,75000,0,鍗氶噹鍘?
1066,7500,251.59,27000,0,闆勫幙
1067,30000,809.75,72000,0,娑垮窞甯?
1068,12375,300.68,37000,0,瀹氬窞甯?
1069,10000,311.11,69077,0,瀹夊浗甯?
1070,22000,549.96,54329,0,楂樼搴楀競
1071,12000,402.54,200000,0,寮犲鍙ｅ競
1072,5000,167.73,110000,0,妗ヤ笢鍖?
1073,21000,741.31,63500,0,妗ヨタ鍖?
1074,24000,762.08,70000,0,瀹ｅ寲鍖?
1075,6000,203.59,30000,0,涓嬭姳鍥尯
1076,4800,146.1,54996,0,涓囧叏鍖?
1077,5000,188.1,21000,1,宕囩ぜ鍖?
1078,5850,201.8,38000,0,寮犲寳鍘?
1079,17000,437.63,72000,0,搴蜂繚鍘?
1080,21000,464.07,75000,0,娌芥簮鍘?
1081,17475,404.35,56000,1,灏氫箟鍘?
1082,4750,150.83,48000,0,钄氬幙
1083,12000,323.9,100000,0,闃冲師鍘?
1084,5275,164.11,50000,0,鎬€瀹夊幙
1085,9175,307.78,28500,0,鎬€鏉ュ幙
1086,9600,341.17,37000,0,娑块箍鍘?
1087,34475,807.01,60000,1,璧ゅ煄鍘?
1088,22500,771.96,70000,0,瀹氬叴鍘?
1089,12000,331.84,80000,0,鍞愬幙
1090,12000,365.23,40000,0,楂橀槼鍘?
1091,10050,251.23,74143.68,1,瀹瑰煄鍘?
1092,21000,555.33,94500,0,娑炴簮鍘?
1093,15000,536.81,57000,0,鏈涢兘鍘?
1094,19400,650.77,50000,0,瀹夋柊鍘?
1095,10000,347.98,42000,1,鏄撳幙
1096,10000,347.98,53000,0,鏇查槼鍘?
1097,4800,156.36,22000,0,锠″幙
1098,35000,516,90000,1,椤哄钩鍘?
1099,18200,601.99,42000,1,鍗氶噹鍘?
1100,6400,214.69,35000,0,闆勫幙
1101,13000,321.48,54000,0,娑垮窞甯?
1102,2500,87,40000,0,瀹氬窞甯?
1103,6300,203.02,49000,0,瀹夊浗甯?
1104,4400,145.54,38000,0,楂樼搴楀競
1105,6000,201.27,118000,0,寮犲鍙ｅ競
1106,20500,340.77,54000,0,妗ヤ笢鍖?
1107,8800,234.62,135000,0,妗ヨタ鍖?
1108,17000,391.08,53000,1,瀹ｅ寲鍖?
1109,18000,563.23,60000,0,涓嬭姳鍥尯
1110,20000,523.45,116500,0,涓囧叏鍖?
