,loan_amnt,installment,annual_inc,result,type
740,6000,182.62,48000,0,河北省
741,10000,307.04,50000,0,石家庄市
742,17500,393.01,70000,0,长安区
743,6500,211.73,53000,0,桥西区
744,10000,311.11,65000,0,新华区
745,12000,386.7,85000,0,井陉矿区
746,10000,343.09,55000,0,裕华区
747,12375,424.58,36000,0,藁城区
748,10000,325.74,26000,0,鹿泉区
749,20000,510.6,70000,1,栾城区
750,4400,161.36,80000,0,井陉县
751,25000,848.27,80000,0,正定县
752,14125,472,45696,1,行唐县
753,35000,581.88,100000,0,灵寿县
754,13600,307.29,62000,0,高邑县
755,20000,451.9,50000,0,深泽县
756,18000,610.75,66000,1,赞皇县
757,13000,321.48,80000,0,无极县
758,35000,1243.85,100000,0,平山县
759,35000,1200.82,123000,0,元氏县
760,12000,265.18,70000,0,赵县
761,7200,244.3,60000,0,辛集市
762,25000,386.93,150000,0,晋州市
763,4000,134.18,80000,0,新乐市
764,7000,217.78,31000,0,唐山市
765,15000,508.96,90000,0,路南区
766,12800,282.86,61600,0,路北区
767,35000,576.27,71316,1,古冶区
768,15000,370.94,42000,0,开平区
769,7200,225.29,34000,0,丰南区
770,13000,465.24,36000,0,丰润区
771,28000,876.13,65000,0,曹妃甸区
772,12000,386.7,35000,0,滦南县
773,16000,402.65,50000,1,怀柔区
774,14000,444.55,62004,0,平谷区
775,11500,380.38,74000,0,密云区
776,10500,362.19,42000,0,延庆区
777,14400,481.18,48000,0,天津市
778,16000,515.6,65000,0,天津市市辖区
779,5375,173.21,15360,0,和平区
780,12000,407.17,61000,0,河东区
781,12000,373.33,83000,1,河西区
782,17000,517.41,120000,0,南开区
783,30000,778.72,106000,0,河北区
784,13000,485.12,42000,1,红桥区
785,7125,221.67,30000,1,东丽区
786,14000,357.42,32000,0,西青区
787,8000,275.96,72100,0,津南区
788,12500,413.45,58000,0,北辰区
789,10000,343.09,40000,0,武清区
790,12000,188.07,75000,0,宝坻区
791,14000,456.03,48880,0,滨海新区
792,7500,228.27,48000,0,宁河区
793,19200,618.72,40000,0,静海区
794,9000,297.69,110000,0,蓟州区
795,16000,399.97,60000,0,河北省
796,20000,635.07,65000,0,石家庄市
797,9000,305.38,50000,0,长安区
798,9600,298.67,55000,1,桥西区
799,12000,271.14,63000,1,新华区
800,18000,272.37,133224,0,井陉矿区
801,1000,33.94,35100,0,裕华区
802,15000,521.97,38000,1,藁城区
803,12000,426.47,38000,0,鹿泉区
804,12000,280.91,41000,0,栾城区
805,14000,444.55,108000,0,井陉县
806,15600,379.04,43000,0,正定县
807,10000,325.74,45000,0,行唐县
808,7200,241.53,23000,0,灵寿县
809,22250,532.49,47532,1,高邑县
810,13250,331.23,26000,0,深泽县
811,26400,391.51,150000,0,赞皇县
812,11000,354.48,32000,0,无极县
813,9600,304.84,55000,0,平山县
814,10000,355.39,35000,0,元氏县
815,7000,170.08,75000,0,赵县
816,11000,354.48,74000,0,辛集市
817,13000,321.48,50000,0,晋州市
818,5000,155.56,30000,0,新乐市
819,6000,198.46,37000,1,唐山市
820,3000,101.8,105000,0,路南区
821,8200,202.78,42000,1,路北区
822,17000,568.06,80000,0,古冶区
823,5000,162.87,35000,0,开平区
824,6400,203.23,23000,0,丰南区
825,13000,458.91,50000,0,丰润区
826,18000,397.77,36000,0,曹妃甸区
827,16000,382.92,60000,0,滦南县
828,13200,329.98,40000,0,怀柔区
829,10000,355.39,38200,0,平谷区
830,15000,364.46,37000,1,密云区
831,5000,171.55,56000,0,延庆区
832,7200,225.29,38000,0,天津市
833,15000,469.36,43000,0,天津市市辖区
834,15700,258.46,60000,1,和平区
835,5000,136.06,46000,0,河东区
836,9600,317.53,105000,0,河西区
837,16000,423.11,107000,0,南开区
838,35000,593.77,235000,1,河北区
839,21000,495.74,70000,0,红桥区
840,12000,206.99,78000,1,东丽区
841,6000,195.44,24000,0,西青区
842,20000,533.23,51750,0,津南区
843,6000,206.97,57600,0,北辰区
844,7150,239.85,50000,0,武清区
845,13000,340.24,55000,1,宝坻区
846,32000,982.52,120000,0,滨海新区
847,8000,278.39,108000,1,宁河区
848,15500,356.58,40000,0,静海区
849,7000,222.28,97600,0,蓟州区
850,12000,368.45,70800,0,河北省
851,10400,358.74,45000,0,石家庄市
852,12000,402.54,60000,0,长安区
853,8000,111.6,88000,0,桥西区
854,16000,564.81,74000,0,新华区
855,4500,146.58,91500,0,井陉矿区
856,5000,167.08,42500,0,裕华区
857,3600,127.09,45000,0,藁城区
858,30000,494.57,75000,0,鹿泉区
859,21000,712.54,103000,0,栾城区
860,7000,240.17,42000,0,井陉县
861,17475,353.5,90000,0,正定县
862,27575,392.02,63000,0,行唐县
863,7000,144.97,25000,0,灵寿县
864,15000,469.36,35000,0,高邑县
865,2250,76.35,16000,0,深泽县
866,17050,569.74,53000,0,赞皇县
867,16500,586.39,110000,0,无极县
868,35000,925.54,69000,0,平山县
869,3250,108.6,16000,0,元氏县
870,7000,219.04,38400,0,赵县
871,24000,793.83,80000,0,辛集市
872,13200,469.11,80952,0,晋州市
873,22750,722.39,65000,0,新乐市
874,12000,381.04,70000,0,唐山市
875,30000,977.2,175000,0,路南区
876,1200,40.26,34000,1,路北区
877,4800,152.42,35000,0,古冶区
878,18000,485.85,60000,0,开平区
879,7200,228.63,35000,0,丰南区
880,15000,483.38,35000,0,丰润区
881,10500,365.38,60000,0,曹妃甸区
882,15000,374.97,75000,0,滦南县
883,5000,156.46,66000,1,怀柔区
884,12800,294.47,77000,0,平谷区
885,4000,127.02,62000,0,密云区
886,14000,209.98,73000,0,延庆区
887,27000,893.06,130000,0,天津市
888,15000,501.23,61000,0,天津市市辖区
889,35000,944.71,90000,1,和平区
890,2400,82.35,25000,0,河东区
891,5900,197.16,14400,0,河西区
892,5000,165.38,70000,0,南开区
893,22000,575.79,82500,0,河北区
894,13250,476.24,35000,1,红桥区
895,12600,294.95,43200,0,东丽区
896,20000,661.52,125000,0,西青区
897,18000,563.23,80000,0,津南区
898,19200,682.34,87500,0,北辰区
899,7000,231.54,22000,0,武清区
900,25000,607.43,80000,0,宝坻区
901,10000,304.36,70000,0,滨海新区
902,2250,78.3,17352,0,宁河区
903,23000,741.18,63208,0,静海区
904,6750,241.57,48000,0,蓟州区
905,10000,325.74,45500,0,河北省
906,16000,353.58,48000,0,石家庄市
907,5600,177.82,19200,0,长安区
908,12000,314.07,68000,0,桥西区
909,4800,146.1,35000,0,新华区
910,25000,370.63,63000,0,井陉矿区
911,10000,330.76,29406,1,裕华区
912,2200,70.9,26004,1,藁城区
913,24000,805.08,120000,1,鹿泉区
914,16000,500.65,110000,0,栾城区
915,10000,322.25,34000,0,井陉县
916,10625,364.54,26500,1,正定县
917,9600,331.15,40000,0,行唐县
918,7200,270.86,88800,1,灵寿县
919,12000,381.04,100000,0,高邑县
920,5000,167.08,45000,0,深泽县
921,30000,822.95,85000,0,赞皇县
922,12000,423.61,36000,0,无极县
923,18000,644.18,80000,0,平山县
924,10000,322.25,50000,0,元氏县
925,10000,322.25,75000,0,赵县
926,26000,808.89,105000,0,辛集市
927,17475,563.14,45408,0,晋州市
928,10400,289.32,72000,1,新乐市
929,10000,325.74,67500,0,唐山市
930,17250,635.99,60000,0,路南区
931,10000,307.04,65000,0,路北区
932,12000,276.06,55000,1,古冶区
933,6000,121.38,34848,0,开平区
934,19075,486.98,48000,0,丰南区
935,20000,661.52,55000,0,丰润区
936,24000,750.97,65000,0,曹妃甸区
937,17200,429.97,55000,1,滦南县
938,15000,476.3,75000,0,怀柔区
939,10625,351.44,30000,1,平谷区
940,8400,289.76,30000,0,密云区
941,28000,660.99,160000,0,延庆区
942,16000,562.2,60000,0,天津市
943,18000,272.02,59000,0,天津市市辖区
944,15000,514.64,35000,0,和平区
945,20675,290.44,81800,0,河东区
946,13225,443.64,65000,0,河西区
947,11775,399.54,44400,0,南开区
948,16400,409.97,61500,1,河北区
949,10075,336.66,46000,0,红桥区
950,10000,343.09,62000,0,东丽区
951,14000,467.82,88000,0,西青区
952,13000,418.93,50000,1,津南区
953,15000,496.14,75000,0,北辰区
954,5000,123.65,90000,1,武清区
955,9350,290.89,100000,0,宝坻区
956,30000,487.24,110000,1,滨海新区
957,18225,609,40000,0,宁河区
958,18000,430.78,50000,0,静海区
959,3600,110.54,88824,0,蓟州区
960,29000,625.49,180000,0,河北省
961,5000,176.51,40000,0,石家庄市
962,6400,225.93,50000,0,长安区
963,12000,296.75,40000,1,桥西区
964,35000,1111.37,114054,0,新华区
965,18000,580.05,70000,0,井陉矿区
966,8075,224.64,35000,0,裕华区
967,15625,496.15,45000,0,藁城区
968,24000,814.34,77000,0,鹿泉区
969,5000,171.55,61400,1,栾城区
970,14000,248.33,76800,0,井陉县
971,6000,148.38,80000,0,正定县
972,7200,232.02,90000,0,行唐县
973,5000,171.55,32000,1,灵寿县
974,6600,214.99,42000,0,高邑县
975,7000,214.93,24000,0,深泽县
976,20000,695.96,130000,0,赞皇县
977,8000,267.33,35000,1,无极县
978,12000,386.7,70000,0,平山县
979,20000,661.52,67000,0,元氏县
980,10000,317.54,31000,0,赵县
981,16000,229.91,50000,1,辛集市
982,10000,330.76,145000,0,晋州市
983,18000,635.41,66000,0,新乐市
984,4000,133.67,100000,0,唐山市
985,15000,501.23,60000,0,路南区
986,10000,257.43,40000,1,路北区
987,29500,419.02,45000,0,古冶区
988,20125,526.72,103000,0,开平区
989,30000,500.01,137000,0,丰南区
990,24000,852.93,103000,0,丰润区
991,14000,340.16,75000,0,曹妃甸区
992,5375,175.09,42000,0,滦南县
993,8300,263.56,50000,0,怀柔区
994,7000,222.28,50000,0,平谷区
995,2425,84.39,80004,0,密云区
996,6950,223.97,43000,0,延庆区
997,12375,398.79,32000,0,天津市
998,35000,933.14,85000,0,天津市市辖区
999,14000,349.98,60500,0,和平区
1000,14000,480.33,35000,0,河东区
1001,5500,188.7,24000,0,河西区
1002,4800,165.58,44600,0,南开区
1003,9000,301.91,52000,0,河北区
1004,16000,536.72,67000,0,红桥区
1005,5000,156.46,44136,0,东丽区
1006,35000,495.19,66000,0,西青区
1007,18500,578.87,36000,0,津南区
1008,5350,186.17,52000,1,北辰区
1009,25000,564.87,65000,0,武清区
1010,10000,325.74,36000,0,宝坻区
1011,12000,373.33,36500,0,滨海新区
1012,18000,580.05,40000,0,宁河区
1013,3000,107.83,56604,0,静海区
1014,6000,187.75,23040,1,蓟州区
1015,20000,494.59,90000,0,河北省
1016,35000,586.63,99224.88,0,石家庄市
1017,10000,322.25,52000,0,长安区
1018,12000,204.61,35000,0,桥西区
1019,5875,183.84,17640,0,新华区
1020,10000,339.31,86000,0,井陉矿区
1021,28000,926.13,118075,0,裕华区
1022,11200,370.46,48000,0,藁城区
1023,10000,343.09,65000,0,鹿泉区
1024,20000,468.17,40000,0,栾城区
1025,9450,324.22,28800,0,井陉县
1026,19000,469.86,38000,1,正定县
1027,18825,484.61,85000,0,行唐县
1028,20400,513.38,52000,0,灵寿县
1029,21650,726.25,62361,0,高邑县
1030,24000,434.11,122400,1,深泽县
1031,24500,612.46,52000,0,赞皇县
1032,9000,293.16,45000,0,无极县
1033,15000,331.48,75000,0,平山县
1034,20000,514.86,50000,0,元氏县
1035,7100,185.83,36000,0,赵县
1036,6000,195.44,40000,0,辛集市
1037,5600,175.23,25000,0,晋州市
1038,7000,228.02,85000,0,新乐市
1039,20300,475.2,80000,1,唐山市
1040,6000,195.44,55000,0,路南区
1041,30000,702.26,62000,0,路北区
1042,12000,375.49,110000,0,古冶区
1043,13650,444.63,44000,0,开平区
1044,24000,418.01,76000,0,丰南区
1045,6200,159.61,51000,0,丰润区
1046,25000,590.17,106000,0,曹妃甸区
1047,12000,407.17,42000,0,滦南县
1048,2300,71.56,78000,1,怀柔区
1049,8875,289.09,19240,0,平谷区
1050,18800,511.57,75000,1,密云区
1051,12000,265.18,75000,0,延庆区
1052,9000,281.62,52800,0,天津市
1053,7600,241.33,75000,0,天津市市辖区
1054,16000,308.27,40000,0,和平区
1055,12000,306.36,24000,0,河东区
1056,22500,607.31,45000,0,河西区
1057,20000,510.6,105000,0,南开区
1058,6000,203.59,60000,0,河北区
1059,7200,232.02,53000,0,红桥区
1060,8000,260.59,46330,0,东丽区
1061,24575,637.9,59000,1,西青区
1062,18000,424.92,36000,0,津南区
1063,19000,591.11,95000,0,北辰区
1064,14400,501.09,58977,0,武清区
1065,8400,281.78,75000,0,宝坻区
1066,7500,251.59,27000,0,滨海新区
1067,30000,809.75,72000,0,宁河区
1068,12375,300.68,37000,0,静海区
1069,10000,311.11,69077,0,蓟州区
1070,22000,549.96,54329,0,河北省
1071,12000,402.54,200000,0,石家庄市
1072,5000,167.73,110000,0,长安区
1073,21000,741.31,63500,0,桥西区
1074,24000,762.08,70000,0,新华区
1075,6000,203.59,30000,0,井陉矿区
1076,4800,146.1,54996,0,裕华区
1077,5000,188.1,21000,1,藁城区
1078,5850,201.8,38000,0,鹿泉区
1079,17000,437.63,72000,0,栾城区
1080,21000,464.07,75000,0,井陉县
1081,17475,404.35,56000,1,正定县
1082,4750,150.83,48000,0,行唐县
1083,12000,323.9,100000,0,灵寿县
1084,5275,164.11,50000,0,高邑县
1085,9175,307.78,28500,0,深泽县
1086,9600,341.17,37000,0,赞皇县
1087,34475,807.01,60000,1,无极县
1088,22500,771.96,70000,0,平山县
1089,12000,331.84,80000,0,元氏县
1090,12000,365.23,40000,0,赵县
1091,10050,251.23,74143.68,1,辛集市
1092,21000,555.33,94500,0,晋州市
1093,15000,536.81,57000,0,新乐市
1094,19400,650.77,50000,0,唐山市
1095,10000,347.98,42000,1,路南区
1096,10000,347.98,53000,0,路北区
1097,4800,156.36,22000,0,古冶区
1098,35000,516,90000,1,开平区
1099,18200,601.99,42000,1,丰南区
1100,6400,214.69,35000,0,丰润区
1101,13000,321.48,54000,0,曹妃甸区
1102,2500,87,40000,0,滦南县
1103,6300,203.02,49000,0,怀柔区
1104,4400,145.54,38000,0,平谷区
1105,6000,201.27,118000,0,密云区
1106,20500,340.77,54000,0,延庆区
1107,8800,234.62,135000,0,天津市
1108,17000,391.08,53000,1,天津市市辖区
1109,18000,563.23,60000,0,和平区
1110,20000,523.45,116500,0,河东区
1111,10000,335.45,44000,0,河西区
1112,16000,353.58,52000,0,南开区
1113,34000,1222.03,65000,0,河北区
1114,16000,368.08,51000,0,红桥区
1115,11100,386.26,45000,1,东丽区
1116,21000,483.1,60000,0,西青区
1117,12000,314.07,40000,1,津南区
1118,5000,165.38,20000,0,北辰区
1119,21000,524.96,42000,1,武清区
1120,10625,351.44,25000,0,宝坻区
1121,18500,575.56,112000,1,滨海新区
1122,3600,120.3,30000,0,宁河区
1123,8500,298.67,27050,1,静海区
1124,12000,381.04,35000,0,蓟州区
1125,11700,386.99,30000,0,河北省
1126,15000,514.64,70000,0,石家庄市
1127,13000,418.93,105000,0,长安区
1128,9500,318.68,52000,1,桥西区
1129,20000,494.59,108000,0,新华区
1130,1800,42.14,92496,0,井陉矿区
1131,20000,678.61,47000,0,裕华区
1132,6000,190.52,24000,0,藁城区
1133,13000,465.24,67000,0,鹿泉区
1134,14400,442.14,50000,0,栾城区
1135,5000,156.46,48996,0,井陉县
1136,12000,306.36,165000,1,正定县
1137,25000,826.9,70000,0,行唐县
1138,21650,561.98,49000,0,灵寿县
1139,19500,482.22,85470,0,高邑县
1140,5000,155.56,84855,1,深泽县
1141,5200,179.37,32160,0,赞皇县
1142,6000,203.59,50000,0,无极县
1143,4000,145.9,47000,1,平山县
1144,15000,503.18,62000,1,元氏县
1145,8000,264.61,115000,0,赵县
1146,16500,590.49,64000,1,辛集市
1147,11900,267.25,96000,0,晋州市
1148,20000,296.77,100000,1,新乐市
1149,4000,139.2,25000,1,唐山市
1150,12000,386.7,40100,0,路南区
1151,10200,310.45,75000,0,路北区
1152,12000,396.92,95000,0,古冶区
1153,3000,99.23,55000,1,开平区
1154,3500,114.01,175000,1,丰南区
1155,11000,337.75,37000,0,丰润区
1156,17000,568.06,60500,0,曹妃甸区
1157,15000,527.06,60000,0,滦南县
1158,12000,373.33,52000,0,怀柔区
1159,29100,835.63,95000,0,平谷区
1160,5000,172.48,48000,0,密云区
1161,25850,808.86,60000,0,延庆区
1162,16400,576.26,140000,0,天津市
1163,12000,402.54,65000,0,天津市市辖区
1164,9600,337.32,47000,0,和平区
1165,8000,248.89,28000,0,河东区
1166,17500,377.45,45256,1,河西区
1167,16000,277,70000,0,南开区
1168,35000,573.18,165000,1,河北区
1169,4000,125.17,70000,0,红桥区
1170,1500,51.47,90000,0,东丽区
1171,14000,289.94,46000,0,西青区
1172,8000,267.33,30000,0,津南区
1173,8000,260.59,38000,0,北辰区
1174,25000,374.98,45000,0,武清区
1175,4000,127.02,50000,0,宝坻区
1176,20400,450.81,40800,0,滨海新区
1177,10000,330.76,27000,0,宁河区
1178,10000,334.16,40000,0,静海区
1179,6000,190.52,28675.92,0,蓟州区
1180,35000,944.71,174000,0,河北省
1181,18000,563.23,72000,0,石家庄市
1182,3300,109.16,90000,0,长安区
1183,15000,521.97,70000,1,桥西区
1184,6000,193.35,127000,0,新华区
1185,35000,916.03,70000,1,井陉矿区
1186,20000,312.74,62500,0,裕华区
1187,12200,242.28,35000,1,藁城区
1188,4200,142.51,55044.48,0,鹿泉区
1189,25000,420.4,81000,1,栾城区
1190,22575,378.24,45000,0,井陉县
1191,20000,689.89,90000,0,正定县
1192,18000,329.07,60000,0,行唐县
1193,10000,334.16,76500,0,灵寿县
1194,12000,386.7,63000,0,高邑县
1195,8000,260.59,57000,0,深泽县
1196,7175,224.51,60000,1,赞皇县
1197,15000,503.18,80000,0,无极县
1198,22500,508.39,45000,0,平山县
1199,35000,819.3,100800,0,元氏县
1200,12000,402.54,47840,0,赵县
1201,35000,901.01,110000,0,辛集市
1202,18250,519.95,40000,0,晋州市
1203,20000,514.86,55800,0,新乐市
1204,15000,456.54,130000,0,唐山市
1205,12500,413.45,80000,0,路南区
1206,15000,508.96,60000,0,路北区
1207,16750,602.03,48000,0,古冶区
1208,8000,248.89,54600,0,开平区
1209,10400,344,35000,0,丰南区
1210,6000,200.5,42000,0,丰润区
1211,7000,222.28,85000,0,曹妃甸区
1212,10000,351.38,47500,0,滦南县
1213,12000,365.23,243600,0,怀柔区
1214,12000,287.19,38417.6,0,平谷区
1215,17000,458.86,84000,1,密云区
1216,12950,279.31,31200,0,延庆区
1217,16000,551.91,70000,1,天津市
1218,10000,242.97,56496,1,天津市市辖区
1219,8000,245.63,42240,1,和平区
1220,24000,639.87,152000,0,河东区
1221,7700,257.3,30000,0,河西区
1222,15000,469.36,47000,0,南开区
1223,30000,772.29,120000,1,河北区
1224,12000,396.92,50000,0,红桥区
1225,1200,37.55,39000,0,东丽区
1226,9000,280,26976,0,西青区
1227,12000,276.06,50000,0,津南区
1228,5000,156.46,30000,0,北辰区
1229,10400,356.82,45000,0,武清区
1230,30000,636.09,72000,0,宝坻区
1231,7200,179.99,103000,0,滨海新区
1232,3500,114.01,57700,0,宁河区
1233,19500,497.83,52470,0,静海区
1234,6350,140.33,49200,0,蓟州区
1235,15000,501.23,90000,1,河北省
1236,10000,304.36,80000,0,石家庄市
1237,8400,261.34,72000,1,长安区
1238,12000,386.7,90000,0,桥西区
1239,22750,606.54,47840,1,新华区
1240,20000,533.23,100000,0,井陉矿区
1241,8875,281.81,58000,0,裕华区
1242,5000,117.05,17000,1,藁城区
1243,11200,343.89,45000,0,鹿泉区
1244,4000,135.73,90000,0,栾城区
1245,15000,503.18,75000,0,井陉县
1246,14750,364.76,30000,0,正定县
1247,15000,469.36,125000,0,行唐县
1248,2500,83.87,45000,0,灵寿县
1249,13475,279.07,26400,0,高邑县
1250,14000,322.07,35000,1,深泽县
1251,6625,201.64,16800,0,赞皇县
1252,10000,307.04,45000,0,无极县
1253,12000,311.49,45000,0,平山县
1254,20000,514.86,87000,0,元氏县
1255,14000,482.92,85000,0,赵县
1256,35000,1111.37,84500,0,辛集市
1257,4800,122.55,45000,0,晋州市
1258,12875,402.87,57000,0,新乐市
1259,1400,44.46,30108,1,唐山市
1260,22000,790.73,72000,0,路南区
1261,12000,423.61,53000,0,路北区
1262,9000,285.78,25600,0,古冶区
1263,12000,413.94,66000,0,开平区
1264,17000,441.28,57000,0,丰南区
1265,18000,445.13,55000,0,丰润区
1266,2000,60.88,33000,0,曹妃甸区
1267,8000,267.33,80000,0,滦南县
1268,10000,334.16,32000,0,怀柔区
1269,6900,230.57,35000,0,平谷区
1270,6000,187.75,44720,0,密云区
1271,13000,434.4,170000,0,延庆区
1272,18650,601,50000,0,天津市
1273,2400,78.18,43080,1,天津市市辖区
1274,8000,267.33,60000,0,和平区
1275,25975,674.24,50000,0,河东区
1276,5000,153.52,32500,1,河西区
1277,12500,287.56,24960,0,南开区
1278,20000,503.32,42000,0,河北区
1279,4800,146.1,50000,0,红桥区
1280,30000,966.75,55000,0,东丽区
1281,25000,691.33,93500,0,西青区
1282,9250,301.31,20000,0,津南区
1283,2400,77.34,72000,1,北辰区
