,loan_amnt,installment,annual_inc,result
775,11500.0,380.38,74000.0,0
776,10500.0,362.19,42000.0,0
777,14400.0,481.18,48000.0,0
778,16000.0,515.6,65000.0,0
779,5375.0,173.21,15360.0,0
780,12000.0,407.17,61000.0,0
781,12000.0,373.33,83000.0,1
782,17000.0,517.41,120000.0,0
783,30000.0,778.72,106000.0,0
784,13000.0,485.12,42000.0,1
785,7125.0,221.67,30000.0,1
786,14000.0,357.42,32000.0,0
787,8000.0,275.96,72100.0,0
788,12500.0,413.45,58000.0,0
789,10000.0,343.09,40000.0,0
790,12000.0,188.07,75000.0,0
791,14000.0,456.03,48880.0,0
792,7500.0,228.27,48000.0,0
793,19200.0,618.72,40000.0,0
794,9000.0,297.69,110000.0,0
795,16000.0,399.97,60000.0,0
796,20000.0,635.07,65000.0,0
797,9000.0,305.38,50000.0,0
798,9600.0,298.67,55000.0,1
799,12000.0,271.14,63000.0,1
800,18000.0,272.37,133224.0,0
801,1000.0,33.94,35100.0,0
802,15000.0,521.97,38000.0,1
803,12000.0,426.47,38000.0,0
804,12000.0,280.91,41000.0,0
805,14000.0,444.55,108000.0,0
806,15600.0,379.04,43000.0,0
807,10000.0,325.74,45000.0,0
808,7200.0,241.53,23000.0,0
809,22250.0,532.49,47532.0,1
810,13250.0,331.23,26000.0,0
811,26400.0,391.51,150000.0,0
812,11000.0,354.48,32000.0,0
813,9600.0,304.84,55000.0,0
814,10000.0,355.39,35000.0,0
815,7000.0,170.08,75000.0,0
816,11000.0,354.48,74000.0,0
817,13000.0,321.48,50000.0,0
818,5000.0,155.56,30000.0,0
819,6000.0,198.46,37000.0,1
820,3000.0,101.8,105000.0,0
821,8200.0,202.78,42000.0,1
822,17000.0,568.06,80000.0,0
823,5000.0,162.87,35000.0,0
824,6400.0,203.23,23000.0,0
825,13000.0,458.91,50000.0,0
826,18000.0,397.77,36000.0,0
827,16000.0,382.92,60000.0,0
828,13200.0,329.98,40000.0,0
829,10000.0,355.39,38200.0,0
830,15000.0,364.46,37000.0,1
831,5000.0,171.55,56000.0,0
832,7200.0,225.29,38000.0,0
833,15000.0,469.36,43000.0,0
834,15700.0,258.46,60000.0,1
835,5000.0,136.06,46000.0,0
836,9600.0,317.53,105000.0,0
837,16000.0,423.11,107000.0,0
838,35000.0,593.77,235000.0,1
839,21000.0,495.74,70000.0,0
840,12000.0,206.99,78000.0,1
841,6000.0,195.44,24000.0,0
842,20000.0,533.23,51750.0,0
843,6000.0,206.97,57600.0,0
844,7150.0,239.85,50000.0,0
845,13000.0,340.24,55000.0,1
846,32000.0,982.52,120000.0,0
847,8000.0,278.39,108000.0,1
848,15500.0,356.58,40000.0,0
849,7000.0,222.28,97600.0,0
850,12000.0,368.45,70800.0,0
851,10400.0,358.74,45000.0,0
852,12000.0,402.54,60000.0,0
853,8000.0,111.6,88000.0,0
854,16000.0,564.81,74000.0,0
855,4500.0,146.58,91500.0,0
856,5000.0,167.08,42500.0,0
857,3600.0,127.09,45000.0,0
858,30000.0,494.57,75000.0,0
859,21000.0,712.54,103000.0,0
860,7000.0,240.17,42000.0,0
861,17475.0,353.5,90000.0,0
862,27575.0,392.02,63000.0,0
863,7000.0,144.97,25000.0,0
864,15000.0,469.36,35000.0,0
865,2250.0,76.35,16000.0,0
866,17050.0,569.74,53000.0,0
867,16500.0,586.39,110000.0,0
868,35000.0,925.54,69000.0,0
869,3250.0,108.6,16000.0,0
870,7000.0,219.04,38400.0,0
871,24000.0,793.83,80000.0,0
872,13200.0,469.11,80952.0,0
873,22750.0,722.39,65000.0,0
874,12000.0,381.04,70000.0,0
875,30000.0,977.2,175000.0,0
876,1200.0,40.26,34000.0,1
877,4800.0,152.42,35000.0,0
878,18000.0,485.85,60000.0,0
879,7200.0,228.63,35000.0,0
880,15000.0,483.38,35000.0,0
881,10500.0,365.38,60000.0,0
882,15000.0,374.97,75000.0,0
883,5000.0,156.46,66000.0,1
884,12800.0,294.47,77000.0,0
885,4000.0,127.02,62000.0,0
886,14000.0,209.98,73000.0,0
887,27000.0,893.06,130000.0,0
888,15000.0,501.23,61000.0,0
889,35000.0,944.71,90000.0,1
890,2400.0,82.35,25000.0,0
891,5900.0,197.16,14400.0,0
892,5000.0,165.38,70000.0,0
893,22000.0,575.79,82500.0,0
894,13250.0,476.24,35000.0,1
895,12600.0,294.95,43200.0,0
896,20000.0,661.52,125000.0,0
897,18000.0,563.23,80000.0,0
898,19200.0,682.34,87500.0,0
899,7000.0,231.54,22000.0,0
900,25000.0,607.43,80000.0,0
901,10000.0,304.36,70000.0,0
902,2250.0,78.3,17352.0,0
903,23000.0,741.18,63208.0,0
904,6750.0,241.57,48000.0,0
905,10000.0,325.74,45500.0,0
906,16000.0,353.58,48000.0,0
907,5600.0,177.82,19200.0,0
908,12000.0,314.07,68000.0,0
909,4800.0,146.1,35000.0,0
910,25000.0,370.63,63000.0,0
911,10000.0,330.76,29406.0,1
912,2200.0,70.9,26004.0,1
913,24000.0,805.08,120000.0,1
914,16000.0,500.65,110000.0,0
915,10000.0,322.25,34000.0,0
916,10625.0,364.54,26500.0,1
917,9600.0,331.15,40000.0,0
918,7200.0,270.86,88800.0,1
919,12000.0,381.04,100000.0,0
920,5000.0,167.08,45000.0,0
921,30000.0,822.95,85000.0,0
922,12000.0,423.61,36000.0,0
923,18000.0,644.18,80000.0,0
924,10000.0,322.25,50000.0,0
925,10000.0,322.25,75000.0,0
926,26000.0,808.89,105000.0,0
927,17475.0,563.14,45408.0,0
928,10400.0,289.32,72000.0,1
929,10000.0,325.74,67500.0,0
930,17250.0,635.99,60000.0,0
931,10000.0,307.04,65000.0,0
932,12000.0,276.06,55000.0,1
933,6000.0,121.38,34848.0,0
934,19075.0,486.98,48000.0,0
935,20000.0,661.52,55000.0,0
936,24000.0,750.97,65000.0,0
937,17200.0,429.97,55000.0,1
938,15000.0,476.3,75000.0,0
939,10625.0,351.44,30000.0,1
940,8400.0,289.76,30000.0,0
941,28000.0,660.99,160000.0,0
942,16000.0,562.2,60000.0,0
943,18000.0,272.02,59000.0,0
944,15000.0,514.64,35000.0,0
945,20675.0,290.44,81800.0,0
946,13225.0,443.64,65000.0,0
947,11775.0,399.54,44400.0,0
948,16400.0,409.97,61500.0,1
949,10075.0,336.66,46000.0,0
950,10000.0,343.09,62000.0,0
951,14000.0,467.82,88000.0,0
952,13000.0,418.93,50000.0,1
953,15000.0,496.14,75000.0,0
954,5000.0,123.65,90000.0,1
955,9350.0,290.89,100000.0,0
956,30000.0,487.24,110000.0,1
957,18225.0,609.0,40000.0,0
958,18000.0,430.78,50000.0,0
959,3600.0,110.54,88824.0,0
960,29000.0,625.49,180000.0,0
961,5000.0,176.51,40000.0,0
962,6400.0,225.93,50000.0,0
963,12000.0,296.75,40000.0,1
964,35000.0,1111.37,114054.0,0
965,18000.0,580.05,70000.0,0
966,8075.0,224.64,35000.0,0
967,15625.0,496.15,45000.0,0
968,24000.0,814.34,77000.0,0
969,5000.0,171.55,61400.0,1
970,14000.0,248.33,76800.0,0
971,6000.0,148.38,80000.0,0
972,7200.0,232.02,90000.0,0
973,5000.0,171.55,32000.0,1
974,6600.0,214.99,42000.0,0
975,7000.0,214.93,24000.0,0
976,20000.0,695.96,130000.0,0
977,8000.0,267.33,35000.0,1
978,12000.0,386.7,70000.0,0
979,20000.0,661.52,67000.0,0
980,10000.0,317.54,31000.0,0
981,16000.0,229.91,50000.0,1
982,10000.0,330.76,145000.0,0
983,18000.0,635.41,66000.0,0
984,4000.0,133.67,100000.0,0
985,15000.0,501.23,60000.0,0
986,10000.0,257.43,40000.0,1
987,29500.0,419.02,45000.0,0
988,20125.0,526.72,103000.0,0
989,30000.0,500.01,137000.0,0
990,24000.0,852.93,103000.0,0
991,14000.0,340.16,75000.0,0
992,5375.0,175.09,42000.0,0
993,8300.0,263.56,50000.0,0
994,7000.0,222.28,50000.0,0
995,2425.0,84.39,80004.0,0
996,6950.0,223.97,43000.0,0
997,12375.0,398.79,32000.0,0
998,35000.0,933.14,85000.0,0
999,14000.0,349.98,60500.0,0
1000,14000.0,480.33,35000.0,0
1001,5500.0,188.7,24000.0,0
1002,4800.0,165.58,44600.0,0
1003,9000.0,301.91,52000.0,0
1004,16000.0,536.72,67000.0,0
1005,5000.0,156.46,44136.0,0
1006,35000.0,495.19,66000.0,0
1007,18500.0,578.87,36000.0,0
1008,5350.0,186.17,52000.0,1
1009,25000.0,564.87,65000.0,0
1010,10000.0,325.74,36000.0,0
1011,12000.0,373.33,36500.0,0
1012,18000.0,580.05,40000.0,0
1013,3000.0,107.83,56604.0,0
1014,6000.0,187.75,23040.0,1
1015,20000.0,494.59,90000.0,0
1016,35000.0,586.63,99224.88,0
1017,10000.0,322.25,52000.0,0
1018,12000.0,204.61,35000.0,0
1019,5875.0,183.84,17640.0,0
1020,10000.0,339.31,86000.0,0
1021,28000.0,926.13,118075.0,0
1022,11200.0,370.46,48000.0,0
1023,10000.0,343.09,65000.0,0
1024,20000.0,468.17,40000.0,0
1025,9450.0,324.22,28800.0,0
1026,19000.0,469.86,38000.0,1
1027,18825.0,484.61,85000.0,0
1028,20400.0,513.38,52000.0,0
1029,21650.0,726.25,62361.0,0
1030,24000.0,434.11,122400.0,1
1031,24500.0,612.46,52000.0,0
1032,9000.0,293.16,45000.0,0
1033,15000.0,331.48,75000.0,0
1034,20000.0,514.86,50000.0,0
1035,7100.0,185.83,36000.0,0
1036,6000.0,195.44,40000.0,0
1037,5600.0,175.23,25000.0,0
1038,7000.0,228.02,85000.0,0
1039,20300.0,475.2,80000.0,1
1040,6000.0,195.44,55000.0,0
1041,30000.0,702.26,62000.0,0
1042,12000.0,375.49,110000.0,0
1043,13650.0,444.63,44000.0,0
1044,24000.0,418.01,76000.0,0
1045,6200.0,159.61,51000.0,0
1046,25000.0,590.17,106000.0,0
1047,12000.0,407.17,42000.0,0
1048,2300.0,71.56,78000.0,1
1049,8875.0,289.09,19240.0,0
1050,18800.0,511.57,75000.0,1
1051,12000.0,265.18,75000.0,0
1052,9000.0,281.62,52800.0,0
1053,7600.0,241.33,75000.0,0
1054,16000.0,308.27,40000.0,0
1055,12000.0,306.36,24000.0,0
1056,22500.0,607.31,45000.0,0
1057,20000.0,510.6,105000.0,0
1058,6000.0,203.59,60000.0,0
1059,7200.0,232.02,53000.0,0
1060,8000.0,260.59,46330.0,0
1061,24575.0,637.9,59000.0,1
1062,18000.0,424.92,36000.0,0
1063,19000.0,591.11,95000.0,0
1064,14400.0,501.09,58977.0,0
1065,8400.0,281.78,75000.0,0
1066,7500.0,251.59,27000.0,0
1067,30000.0,809.75,72000.0,0
1068,12375.0,300.68,37000.0,0
1069,10000.0,311.11,69077.0,0
1070,22000.0,549.96,54329.0,0
1071,12000.0,402.54,200000.0,0
1072,5000.0,167.73,110000.0,0
1073,21000.0,741.31,63500.0,0
1074,24000.0,762.08,70000.0,0
1075,6000.0,203.59,30000.0,0
1076,4800.0,146.1,54996.0,0
1077,5000.0,188.1,21000.0,1
1078,5850.0,201.8,38000.0,0
1079,17000.0,437.63,72000.0,0
1080,21000.0,464.07,75000.0,0
1081,17475.0,404.35,56000.0,1
1082,4750.0,150.83,48000.0,0
1083,12000.0,323.9,100000.0,0
1084,5275.0,164.11,50000.0,0
1085,9175.0,307.78,28500.0,0
1086,9600.0,341.17,37000.0,0
1087,34475.0,807.01,60000.0,1
1088,22500.0,771.96,70000.0,0
1089,12000.0,331.84,80000.0,0
1090,12000.0,365.23,40000.0,0
1091,10050.0,251.23,74143.68,1
1092,21000.0,555.33,94500.0,0
1093,15000.0,536.81,57000.0,0
1094,19400.0,650.77,50000.0,0
1095,10000.0,347.98,42000.0,1
1096,10000.0,347.98,53000.0,0
1097,4800.0,156.36,22000.0,0
1098,35000.0,516.0,90000.0,1
1099,18200.0,601.99,42000.0,1
1100,6400.0,214.69,35000.0,0
1101,13000.0,321.48,54000.0,0
1102,2500.0,87.0,40000.0,0
1103,6300.0,203.02,49000.0,0
1104,4400.0,145.54,38000.0,0
1105,6000.0,201.27,118000.0,0
1106,20500.0,340.77,54000.0,0
1107,8800.0,234.62,135000.0,0
1108,17000.0,391.08,53000.0,1
1109,18000.0,563.23,60000.0,0
1110,20000.0,523.45,116500.0,0
1111,10000.0,335.45,44000.0,0
1112,16000.0,353.58,52000.0,0
1113,34000.0,1222.03,65000.0,0
1114,16000.0,368.08,51000.0,0
1115,11100.0,386.26,45000.0,1
1116,21000.0,483.1,60000.0,0
1117,12000.0,314.07,40000.0,1
1118,5000.0,165.38,20000.0,0
1119,21000.0,524.96,42000.0,1
1120,10625.0,351.44,25000.0,0
1121,18500.0,575.56,112000.0,1
1122,3600.0,120.3,30000.0,0
1123,8500.0,298.67,27050.0,1
1124,12000.0,381.04,35000.0,0
1125,11700.0,386.99,30000.0,0
1126,15000.0,514.64,70000.0,0
1127,13000.0,418.93,105000.0,0
1128,9500.0,318.68,52000.0,1
1129,20000.0,494.59,108000.0,0
1130,1800.0,42.14,92496.0,0
1131,20000.0,678.61,47000.0,0
1132,6000.0,190.52,24000.0,0
1133,13000.0,465.24,67000.0,0
1134,14400.0,442.14,50000.0,0
1135,5000.0,156.46,48996.0,0
1136,12000.0,306.36,165000.0,1
1137,25000.0,826.9,70000.0,0
1138,21650.0,561.98,49000.0,0
1139,19500.0,482.22,85470.0,0
1140,5000.0,155.56,84855.0,1
1141,5200.0,179.37,32160.0,0
1142,6000.0,203.59,50000.0,0
1143,4000.0,145.9,47000.0,1
1144,15000.0,503.18,62000.0,1
1145,8000.0,264.61,115000.0,0
1146,16500.0,590.49,64000.0,1
1147,11900.0,267.25,96000.0,0
1148,20000.0,296.77,100000.0,1
1149,4000.0,139.2,25000.0,1
1150,12000.0,386.7,40100.0,0
1151,10200.0,310.45,75000.0,0
1152,12000.0,396.92,95000.0,0
1153,3000.0,99.23,55000.0,1
1154,3500.0,114.01,175000.0,1
1155,11000.0,337.75,37000.0,0
1156,17000.0,568.06,60500.0,0
1157,15000.0,527.06,60000.0,0
1158,12000.0,373.33,52000.0,0
1159,29100.0,835.63,95000.0,0
1160,5000.0,172.48,48000.0,0
1161,25850.0,808.86,60000.0,0
1162,16400.0,576.26,140000.0,0
1163,12000.0,402.54,65000.0,0
1164,9600.0,337.32,47000.0,0
1165,8000.0,248.89,28000.0,0
1166,17500.0,377.45,45256.0,1
1167,16000.0,277.0,70000.0,0
1168,35000.0,573.18,165000.0,1
1169,4000.0,125.17,70000.0,0
1170,1500.0,51.47,90000.0,0
1171,14000.0,289.94,46000.0,0
1172,8000.0,267.33,30000.0,0
1173,8000.0,260.59,38000.0,0
1174,25000.0,374.98,45000.0,0
1175,4000.0,127.02,50000.0,0
1176,20400.0,450.81,40800.0,0
1177,10000.0,330.76,27000.0,0
1178,10000.0,334.16,40000.0,0
1179,6000.0,190.52,28675.92,0
1180,35000.0,944.71,174000.0,0
1181,18000.0,563.23,72000.0,0
1182,3300.0,109.16,90000.0,0
1183,15000.0,521.97,70000.0,1
1184,6000.0,193.35,127000.0,0
1185,35000.0,916.03,70000.0,1
1186,20000.0,312.74,62500.0,0
1187,12200.0,242.28,35000.0,1
1188,4200.0,142.51,55044.48,0
1189,25000.0,420.4,81000.0,1
1190,22575.0,378.24,45000.0,0
1191,20000.0,689.89,90000.0,0
1192,18000.0,329.07,60000.0,0
1193,10000.0,334.16,76500.0,0
1194,12000.0,386.7,63000.0,0
1195,8000.0,260.59,57000.0,0
1196,7175.0,224.51,60000.0,1
1197,15000.0,503.18,80000.0,0
1198,22500.0,508.39,45000.0,0
1199,35000.0,819.3,100800.0,0
1200,12000.0,402.54,47840.0,0
1201,35000.0,901.01,110000.0,0
1202,18250.0,519.95,40000.0,0
1203,20000.0,514.86,55800.0,0
1204,15000.0,456.54,130000.0,0
1205,12500.0,413.45,80000.0,0
1206,15000.0,508.96,60000.0,0
1207,16750.0,602.03,48000.0,0
1208,8000.0,248.89,54600.0,0
1209,10400.0,344.0,35000.0,0
1210,6000.0,200.5,42000.0,0
1211,7000.0,222.28,85000.0,0
1212,10000.0,351.38,47500.0,0
1213,12000.0,365.23,243600.0,0
1214,12000.0,287.19,38417.6,0
1215,17000.0,458.86,84000.0,1
1216,12950.0,279.31,31200.0,0
1217,16000.0,551.91,70000.0,1
1218,10000.0,242.97,56496.0,1
1219,8000.0,245.63,42240.0,1
1220,24000.0,639.87,152000.0,0
1221,7700.0,257.3,30000.0,0
1222,15000.0,469.36,47000.0,0
1223,30000.0,772.29,120000.0,1
1224,12000.0,396.92,50000.0,0
1225,1200.0,37.55,39000.0,0
1226,9000.0,280.0,26976.0,0
1227,12000.0,276.06,50000.0,0
1228,5000.0,156.46,30000.0,0
1229,10400.0,356.82,45000.0,0
1230,30000.0,636.09,72000.0,0
1231,7200.0,179.99,103000.0,0
1232,3500.0,114.01,57700.0,0
1233,19500.0,497.83,52470.0,0
1234,6350.0,140.33,49200.0,0
1235,15000.0,501.23,90000.0,1
1236,10000.0,304.36,80000.0,0
1237,8400.0,261.34,72000.0,1
1238,12000.0,386.7,90000.0,0
1239,22750.0,606.54,47840.0,1
1240,20000.0,533.23,100000.0,0
1241,8875.0,281.81,58000.0,0
1242,5000.0,117.05,17000.0,1
1243,11200.0,343.89,45000.0,0
1244,4000.0,135.73,90000.0,0
1245,15000.0,503.18,75000.0,0
1246,14750.0,364.76,30000.0,0
1247,15000.0,469.36,125000.0,0
1248,2500.0,83.87,45000.0,0
1249,13475.0,279.07,26400.0,0
1250,14000.0,322.07,35000.0,1
1251,6625.0,201.64,16800.0,0
1252,10000.0,307.04,45000.0,0
1253,12000.0,311.49,45000.0,0
1254,20000.0,514.86,87000.0,0
1255,14000.0,482.92,85000.0,0
1256,35000.0,1111.37,84500.0,0
1257,4800.0,122.55,45000.0,0
1258,12875.0,402.87,57000.0,0
1259,1400.0,44.46,30108.0,1
1260,22000.0,790.73,72000.0,0
1261,12000.0,423.61,53000.0,0
1262,9000.0,285.78,25600.0,0
1263,12000.0,413.94,66000.0,0
1264,17000.0,441.28,57000.0,0
1265,18000.0,445.13,55000.0,0
1266,2000.0,60.88,33000.0,0
1267,8000.0,267.33,80000.0,0
1268,10000.0,334.16,32000.0,0
1269,6900.0,230.57,35000.0,0
1270,6000.0,187.75,44720.0,0
1271,13000.0,434.4,170000.0,0
1272,18650.0,601.0,50000.0,0
1273,2400.0,78.18,43080.0,1
1274,8000.0,267.33,60000.0,0
1275,25975.0,674.24,50000.0,0
1276,5000.0,153.52,32500.0,1
1277,12500.0,287.56,24960.0,0
1278,20000.0,503.32,42000.0,0
1279,4800.0,146.1,50000.0,0
1280,30000.0,966.75,55000.0,0
1281,25000.0,691.33,93500.0,0
1282,9250.0,301.31,20000.0,0
1283,2400.0,77.34,72000.0,1
1284,12000.0,306.36,75000.0,0
1285,3000.0,101.8,70000.0,0
1286,12000.0,407.17,40000.0,0
1287,10000.0,359.43,30000.0,1
1288,10000.0,339.31,26400.0,1
1289,20000.0,710.77,65000.0,0
1290,16000.0,500.65,70000.0,0
1291,22800.0,569.96,68000.0,1
1292,18000.0,620.9,52000.0,0
1293,3500.0,107.47,39600.0,0
1294,20000.0,431.37,62400.0,0
1295,3000.0,99.23,18000.0,1
1296,27300.0,588.82,50000.0,0
1297,12250.0,293.17,29323.0,0
1298,20000.0,678.61,140000.0,0
1299,4350.0,153.56,20000.0,0
1300,21200.0,533.51,47000.0,0
1301,2700.0,87.01,45000.0,0
1302,8000.0,274.48,50000.0,0
1303,6000.0,205.86,48000.0,0
1304,7000.0,225.58,66000.0,0
1305,7000.0,219.04,42000.0,0
1306,6025.0,199.29,19200.0,0
1307,15000.0,544.17,61284.0,0
1308,18000.0,644.18,140000.0,0
1309,20250.0,484.63,39624.0,0
1310,3825.0,131.24,26000.0,0
1311,10000.0,304.36,48000.0,0
1312,6000.0,200.5,26500.0,0
1313,2400.0,82.35,39990.0,0
1314,7200.0,241.53,45000.0,0
1315,14000.0,451.15,38000.0,0
1316,8400.0,198.3,51008.0,0
1317,13000.0,423.46,95000.0,0
1318,4200.0,128.96,35000.0,1
1319,20000.0,441.97,35000.0,0
1320,7000.0,193.58,50000.0,1
1321,13250.0,449.58,37500.0,0
1322,3600.0,91.91,32000.0,1
1323,14000.0,322.07,27840.0,1
1324,6000.0,184.23,24000.0,0
1325,9000.0,281.62,45000.0,0
1326,15000.0,501.23,73600.0,0
1327,10000.0,344.95,77000.0,0
1328,9000.0,308.79,40000.0,0
1329,5325.0,177.94,22000.0,1
1330,12000.0,365.23,75000.0,0
1331,14000.0,456.03,35000.0,1
1332,20000.0,715.75,50000.0,1
1333,16000.0,551.91,50000.0,1
1334,35000.0,874.93,68750.0,0
1335,11000.0,367.57,71200.0,0
1336,5000.0,167.08,47000.0,0
1337,20000.0,460.1,50000.0,0
1338,35000.0,790.82,71000.0,0
1339,12000.0,306.36,100000.0,1
1340,12000.0,373.33,60000.0,0
1341,14150.0,474.66,40000.0,0
1342,4000.0,133.67,55000.0,0
1343,12000.0,248.52,33280.0,0
1344,6000.0,195.44,42000.0,0
1345,17000.0,427.82,75600.0,1
1346,15000.0,466.67,44500.0,0
1347,4200.0,92.82,99996.0,1
1348,15000.0,456.54,47760.0,0
1349,18000.0,601.48,50000.0,0
1350,19000.0,478.15,49200.0,1
1351,30000.0,690.15,145000.0,0
1352,35000.0,1095.16,264000.0,0
1353,16000.0,500.65,51000.0,0
1354,4000.0,102.98,48000.0,1
1355,7000.0,217.78,67000.0,0
1356,12000.0,291.57,42000.0,0
1357,12000.0,271.14,45000.0,0
1358,7000.0,213.05,29004.0,0
1359,10000.0,339.31,60000.0,1
1360,1600.0,56.49,30000.0,0
1361,17200.0,464.26,52000.0,0
1362,12000.0,265.18,45000.0,0
1363,7200.0,238.15,55000.0,0
1364,12000.0,411.71,70000.0,0
1365,5000.0,155.56,50000.0,0
1366,27300.0,613.09,56000.0,0
1367,8200.0,251.77,65000.0,0
1368,6000.0,200.5,26000.0,0
1369,8000.0,254.03,99000.0,0
1370,20000.0,644.5,210000.0,0
1371,10400.0,257.19,56004.0,0
1372,3600.0,120.3,37008.0,0
1373,5000.0,152.18,65000.0,0
1374,8000.0,264.61,140000.0,0
1375,16000.0,534.65,120000.0,0
1376,35000.0,973.64,115000.0,0
1377,5000.0,167.73,30000.0,1
1378,12000.0,368.45,52000.0,0
1379,2800.0,87.12,27000.0,1
1380,12000.0,402.54,39996.0,0
1381,4000.0,121.75,54000.0,1
1382,7000.0,222.28,23000.0,0
1383,5600.0,182.42,35000.0,0
1384,12000.0,317.33,95000.0,1
1385,18975.0,501.78,45000.0,0
1386,5000.0,153.52,138000.0,0
1387,12000.0,426.47,68500.0,0
1388,35000.0,773.44,78000.0,0
1389,5500.0,179.16,31000.0,0
1390,6500.0,206.4,75000.0,0
1391,12000.0,390.88,63000.0,0
1392,12000.0,375.49,76000.0,0
1393,4000.0,134.18,42000.0,1
1394,1000.0,33.94,76000.0,0
1395,25000.0,835.39,54996.0,0
1396,9000.0,301.91,28944.0,0
1397,8575.0,298.4,35000.0,0
1398,5400.0,168.97,38000.0,0
1399,10000.0,357.88,72000.0,0
1400,6000.0,203.59,32000.0,1
1401,10000.0,344.95,33000.0,0
1402,2575.0,90.48,44420.0,1
1403,10000.0,322.25,38400.0,0
1404,8000.0,257.8,60000.0,1
1405,12000.0,308.92,45000.0,0
1406,12000.0,407.17,79768.0,0
1407,10000.0,317.54,80000.0,0
1408,6000.0,210.83,39168.0,1
1409,12600.0,294.95,86000.0,0
1410,10000.0,304.36,37200.0,0
1411,14000.0,349.98,52000.0,1
1412,5000.0,167.73,62400.0,0
1413,10000.0,322.25,60000.0,0
1414,15000.0,331.48,100000.0,0
1415,6000.0,208.79,29000.0,0
1416,5450.0,170.54,83004.0,0
1417,13500.0,435.04,57700.0,0
1418,20000.0,468.17,45000.0,1
1419,3000.0,67.38,46008.0,0
1420,5000.0,161.13,40000.0,0
1421,7000.0,214.93,96000.0,0
1422,16000.0,402.65,49000.0,0
1423,3800.0,115.66,90000.0,0
1424,28000.0,889.09,110000.0,0
1425,15000.0,358.98,77000.0,1
1426,6000.0,205.86,82000.0,0
1427,4000.0,133.67,31200.0,0
1428,15000.0,539.14,62400.0,0
1429,7500.0,257.32,60000.0,0
1430,12000.0,365.23,48000.0,0
1431,2125.0,67.48,43000.0,0
1432,25000.0,680.28,76000.0,1
1433,7200.0,238.15,50000.0,1
1434,10000.0,335.45,200000.0,0
1435,7000.0,248.77,52000.0,0
1436,14000.0,456.03,65000.0,0
1437,6000.0,187.75,170000.0,0
1438,8000.0,250.33,68000.0,0
1439,3000.0,95.26,70000.0,0
1440,22000.0,497.09,45000.0,0
1441,10000.0,334.16,52000.0,0
1442,5000.0,171.55,42000.0,1
1443,6000.0,193.35,90000.0,0
1444,5500.0,171.11,36500.0,1
1445,6000.0,184.23,38000.0,0
1446,10000.0,334.16,56000.0,0
1447,5000.0,161.13,45000.0,0
1448,4000.0,132.31,32535.0,0
1449,8000.0,250.33,70000.0,0
1450,6000.0,132.59,39996.0,1
1451,12000.0,365.23,98000.0,0
1452,9500.0,295.56,57000.0,0
1453,15600.0,365.18,100000.0,1
1454,10000.0,362.78,42910.0,0
1455,12000.0,413.94,54000.0,0
1456,10000.0,255.3,40000.0,0
1457,25000.0,643.58,80000.0,0
1458,5300.0,184.43,28800.0,0
1459,8000.0,271.45,70000.0,0
1460,1000.0,34.8,27600.0,0
1461,3800.0,116.68,62352.0,0
1462,20000.0,625.81,60000.0,0
1463,4200.0,128.96,60000.0,0
1464,3500.0,106.53,70000.0,0
1465,6000.0,201.27,45000.0,1
1466,15000.0,336.86,160000.0,0
1467,30000.0,799.84,525000.0,1
1468,18000.0,430.78,92000.0,0
1469,10000.0,325.74,35000.0,0
1470,6500.0,206.4,38000.0,0
1471,25000.0,552.46,87500.0,0
1472,15000.0,345.08,31000.0,1
1473,22000.0,544.04,55000.0,0
1474,9600.0,343.56,42000.0,1
1475,14650.0,407.54,65000.0,0
1476,11250.0,254.2,43000.0,0
1477,31000.0,1142.94,180000.0,0
1478,14000.0,503.19,100000.0,0
1479,9000.0,293.16,24600.0,0
1480,6500.0,211.73,45000.0,0
1481,16500.0,553.49,55000.0,0
1482,14000.0,456.03,89000.0,0
1483,25000.0,564.87,75000.0,0
1484,5600.0,190.02,30000.0,0
1485,10000.0,339.31,38000.0,0
1486,25000.0,680.28,70000.0,0
1487,5000.0,162.87,35000.0,0
1488,3600.0,110.54,60000.0,1
1489,10800.0,370.54,52000.0,0
1490,4800.0,165.58,49200.0,0
1491,6075.0,151.87,46440.0,0
1492,9600.0,300.39,42000.0,0
1493,5200.0,179.37,107800.0,0
1494,11000.0,342.22,22000.0,0
1495,35000.0,819.3,160000.0,0
1496,11000.0,334.8,65500.0,0
1497,20500.0,442.15,78586.0,1
1498,15000.0,382.95,67200.0,0
1499,8475.0,284.3,38423.87,1
1500,9250.0,319.08,40000.0,0
1501,6000.0,190.52,36000.0,0
1502,9400.0,224.96,29280.0,0
1503,5000.0,153.52,64000.0,0
1504,3500.0,109.52,63945.0,0
1505,7500.0,230.28,27600.0,0
1506,3625.0,127.97,19800.0,0
1507,4000.0,124.45,47000.0,1
1508,18825.0,433.07,50000.0,0
1509,5500.0,172.1,17500.0,0
1510,31300.0,834.5,75000.0,0
1511,26000.0,587.47,49000.0,1
1512,12000.0,396.92,41000.0,0
1513,4250.0,97.77,30000.0,0
1514,6000.0,201.27,50000.0,0
1515,18000.0,586.32,63000.0,0
1516,20000.0,494.59,56500.0,0
1517,3250.0,114.73,14400.0,0
1518,22000.0,506.11,75000.0,0
1519,8000.0,187.27,62400.0,0
1520,12650.0,316.23,61500.0,0
1521,8875.0,289.09,33000.0,0
